State_Name,Season,N,P,K,pH,Crop,Crop Yield (kg per hectare)
Maharashtra,Kharif,17,93,72,6.14,Soyabean,1979.33513
Maharashtra,Kharif,132,61,11,7.32,Soyabean,1046.23276
Maharashtra,Kharif,97,81,31,5.98,Soyabean,4035.298035
Maharashtra,Kharif,132,61,11,5.56,Soyabean,1046.23276
Maharashtra,Kharif,61,64,87,7.31,Soyabean,2132.15858
Maharashtra,Kharif,62,55,139,7.37,Soyabean,4450.853867
Maharashtra,Kharif,127,87,115,7.42,Soyabean,3326.943483
Maharashtra,Kharif,17,93,72,6.96,Soyabean,1979.33513
Maharashtra,Kharif,70,20,132,7.25,Soyabean,3677.44067
Maharashtra,Kharif,78,68,149,6.99,Soyabean,3089.152009
Maharashtra,Kharif,127,87,115,7.09,Soyabean,3326.943483
Maharashtra,Kharif,132,61,11,5.7,Soyabean,1046.23276
Maharashtra,Kharif,42,38,61,5.86,Soyabean,848.9758445
Maharashtra,Kharif,17,93,72,5.76,Soyabean,1979.33513
Maharashtra,Rabi,130,78,14,6.59,Soyabean,3231.980109
Maharashtra,Kharif,138,15,114,7.39,Soyabean,3317.388697
Maharashtra,Kharif,61,64,87,6.9,Soyabean,2132.15858
Maharashtra,Kharif,81,64,53,6.01,Soyabean,2549.780976
Maharashtra,Kharif,81,64,53,6.24,Soyabean,2549.780976
Maharashtra,Kharif,97,81,31,6.75,Soyabean,4035.298035
Maharashtra,Kharif,62,55,139,5.68,Soyabean,4450.853867
Maharashtra,Kharif,26,79,48,7.37,Soyabean,5400.714041
Maharashtra,Kharif,138,15,114,6.93,Soyabean,3317.388697
Maharashtra,Kharif,81,64,53,6.89,Soyabean,2549.780976
Maharashtra,Kharif,98,61,129,6.8,Soyabean,3197.92808
Maharashtra,Kharif,98,61,129,6.33,Soyabean,3197.92808
Maharashtra,Rabi,130,78,14,7.05,Soyabean,3231.980109
Maharashtra,Kharif,98,61,129,6.72,Soyabean,3197.92808
Maharashtra,Kharif,98,61,129,6.93,Soyabean,3197.92808
Maharashtra,Kharif,26,79,48,5.85,Soyabean,5400.714041
Maharashtra,Kharif,85,79,142,6.85,Soyabean,3356.021545
Maharashtra,Kharif,62,49,64,6.08,Soyabean,2252.445403
Maharashtra,Kharif,95,34,135,7.41,Soyabean,5277.700032
Maharashtra,Kharif,61,64,87,6.62,Soyabean,2132.15858
Maharashtra,Kharif,81,64,53,6.63,Soyabean,2549.780976
Maharashtra,Kharif,17,93,72,6.57,Soyabean,1979.33513
Maharashtra,Kharif,42,38,61,5.79,Soyabean,848.9758445
Maharashtra,Kharif,61,64,87,7.49,Soyabean,2132.15858
Maharashtra,Kharif,100,13,128,6.78,Soyabean,2906.170525
Maharashtra,Kharif,98,61,129,6.58,Soyabean,3197.92808
Maharashtra,Kharif,42,38,61,7.46,Soyabean,848.9758445
Maharashtra,Kharif,26,79,48,5.74,Soyabean,5400.714041
Maharashtra,Kharif,98,61,129,6.43,Soyabean,3197.92808
Maharashtra,Kharif,17,93,72,6.82,Soyabean,1979.33513
Maharashtra,Kharif,100,13,128,7.26,Soyabean,2906.170525
Maharashtra,Kharif,42,38,61,7.32,Soyabean,848.9758445
Maharashtra,Kharif,95,34,135,7.4,Soyabean,5277.700032
Maharashtra,Kharif,118,45,52,7.24,Soyabean,3169.568898
Maharashtra,Kharif,49,14,75,6.46,Soyabean,5755.812581
Maharashtra,Kharif,118,11,98,6.37,Soyabean,4120.003405
Maharashtra,Kharif,62,49,64,6.67,Soyabean,2252.445403
Maharashtra,Kharif,127,87,115,6.81,Soyabean,3326.943483
Maharashtra,Kharif,82,61,129,6.47,Soyabean,5382.507371
Maharashtra,Kharif,42,38,61,5.71,Soyabean,848.9758445
Maharashtra,Kharif,95,34,135,6.59,Soyabean,5277.700032
Maharashtra,Kharif,78,68,149,6.24,Soyabean,3089.152009
Maharashtra,Kharif,42,38,61,6.33,Soyabean,848.9758445
Maharashtra,Kharif,26,79,48,7.23,Soyabean,5400.714041
Maharashtra,Kharif,17,93,72,6.65,Soyabean,1979.33513
Maharashtra,Kharif,6,84,94,6.48,Soyabean,1215.34091
Maharashtra,Kharif,17,93,72,7.18,Soyabean,1979.33513
Maharashtra,Kharif,42,38,61,5.93,Soyabean,848.9758445
Maharashtra,Kharif,49,14,75,6.17,Soyabean,5755.812581
Maharashtra,Kharif,62,55,139,5.64,Soyabean,4450.853867
Maharashtra,Kharif,85,79,142,5.52,Soyabean,3356.021545
Maharashtra,Rabi,130,78,14,7.13,Soyabean,3231.980109
Maharashtra,Kharif,97,81,31,5.98,Soyabean,4035.298035
Maharashtra,Kharif,138,15,114,7.18,Soyabean,3317.388697
Maharashtra,Kharif,118,11,98,5.95,Soyabean,4120.003405
Maharashtra,Kharif,26,79,48,6.19,Soyabean,5400.714041
Maharashtra,Kharif,4,67,22,7.09,Soyabean,2537.811252
Maharashtra,Kharif,42,38,61,7.06,Soyabean,848.9758445
Maharashtra,Kharif,6,84,94,5.82,Soyabean,1215.34091
Maharashtra,Kharif,70,20,132,6.33,Soyabean,3677.44067
Maharashtra,Kharif,62,55,139,7.01,Soyabean,4450.853867
Maharashtra,Kharif,61,64,87,6.28,Soyabean,2132.15858
Maharashtra,Kharif,82,61,129,6.97,Soyabean,5382.507371
Maharashtra,Kharif,81,64,53,6.79,Soyabean,2549.780976
Maharashtra,Kharif,132,61,11,7.07,Soyabean,1046.23276
Maharashtra,Kharif,82,61,129,6.18,Soyabean,5382.507371
Maharashtra,Kharif,95,34,135,7.47,Soyabean,5277.700032
Maharashtra,Kharif,4,67,22,7.31,Soyabean,2537.811252
Maharashtra,Kharif,68,33,85,6.48,Soyabean,4032.421266
Maharashtra,Rabi,130,78,14,5.77,Soyabean,3231.980109
Maharashtra,Kharif,68,33,85,5.85,Soyabean,4032.421266
Maharashtra,Kharif,81,64,53,5.92,Soyabean,2549.780976
Maharashtra,Rabi,130,78,14,5.98,Soyabean,3231.980109
Maharashtra,Kharif,78,68,149,6.62,Soyabean,3089.152009
Maharashtra,Kharif,61,64,87,7.44,Soyabean,2132.15858
Maharashtra,Kharif,95,34,135,6.3,Soyabean,5277.700032
Maharashtra,Kharif,61,64,87,6.83,Soyabean,2132.15858
Maharashtra,Kharif,49,14,75,6.52,Soyabean,5755.812581
Maharashtra,Kharif,26,37,35,7.28,Soyabean,4155.033052
Maharashtra,Kharif,6,84,94,6.16,Soyabean,1215.34091
Maharashtra,Rabi,130,78,14,6,Soyabean,3231.980109
Maharashtra,Kharif,42,38,61,6.57,Soyabean,848.9758445
Maharashtra,Kharif,81,64,53,7,Soyabean,2549.780976
Maharashtra,Kharif,98,61,129,7.29,Soyabean,3197.92808
Maharashtra,Kharif,42,38,61,7.23,Soyabean,848.9758445
Maharashtra,Kharif,26,37,35,7.45,Soyabean,4155.033052
Maharashtra,Kharif,98,61,129,6.82,Soyabean,3197.92808
Maharashtra,Kharif,100,13,128,7.13,Soyabean,2906.170525
Maharashtra,Kharif,68,33,85,6.92,Soyabean,4032.421266
Maharashtra,Kharif,127,87,115,6.23,Soyabean,3326.943483
Maharashtra,Kharif,82,61,129,6.83,Soyabean,5382.507371
Maharashtra,Kharif,42,38,61,5.62,Soyabean,848.9758445
Maharashtra,Kharif,118,11,98,6.99,Soyabean,4120.003405
Maharashtra,Kharif,118,11,98,5.82,Soyabean,4120.003405
Maharashtra,Kharif,97,81,31,6.06,Soyabean,4035.298035
Maharashtra,Kharif,1,85,100,6.3,Soyabean,2956.731772
Maharashtra,Kharif,61,64,87,7.22,Soyabean,2132.15858
Maharashtra,Kharif,26,37,35,5.51,Soyabean,4155.033052
Maharashtra,Kharif,62,55,139,6.15,Soyabean,4450.853867
Maharashtra,Kharif,98,61,129,7.02,Soyabean,3197.92808
Maharashtra,Kharif,82,61,129,6.03,Soyabean,5382.507371
Maharashtra,Kharif,82,61,129,6.63,Soyabean,5382.507371
Maharashtra,Kharif,95,15,24,6.53,Soyabean,4662.959978
Maharashtra,Kharif,82,61,129,6.29,Soyabean,5382.507371
Maharashtra,Kharif,62,55,139,5.81,Soyabean,4450.853867
Maharashtra,Kharif,61,64,87,6.28,Soyabean,2132.15858
Maharashtra,Rabi,130,78,14,5.77,Soyabean,3231.980109
Maharashtra,Kharif,49,14,75,7.19,Soyabean,5755.812581
Maharashtra,Kharif,118,11,98,7.34,Soyabean,4120.003405
Maharashtra,Kharif,85,79,142,7.45,Soyabean,3356.021545
Maharashtra,Kharif,26,37,35,7.05,Soyabean,4155.033052
Maharashtra,Kharif,42,38,61,6.39,Soyabean,848.9758445
Maharashtra,Kharif,78,68,149,6.85,Soyabean,3089.152009
Maharashtra,Kharif,95,15,24,7.41,Soyabean,4662.959978
Maharashtra,Kharif,118,45,52,7.3,Soyabean,3169.568898
Maharashtra,Kharif,98,61,129,7.13,Soyabean,3197.92808
Maharashtra,Kharif,62,55,139,6.11,Soyabean,4450.853867
Maharashtra,Kharif,78,68,149,7.43,Soyabean,3089.152009
Maharashtra,Kharif,100,13,128,5.69,Soyabean,2906.170525
Maharashtra,Kharif,138,15,114,7.43,Soyabean,3317.388697
Maharashtra,Kharif,85,79,142,7.11,Soyabean,3356.021545
Maharashtra,Kharif,1,85,100,6.34,Soyabean,2956.731772
Maharashtra,Kharif,70,20,132,5.59,Soyabean,3677.44067
Maharashtra,Kharif,49,14,75,6.64,Soyabean,5755.812581
Maharashtra,Kharif,127,87,115,6.92,Soyabean,3326.943483
Maharashtra,Kharif,78,68,149,6.1,Soyabean,3089.152009
Maharashtra,Kharif,17,93,72,5.55,Soyabean,1979.33513
Maharashtra,Kharif,81,64,53,5.63,Soyabean,2549.780976
Maharashtra,Kharif,95,34,135,6.64,Soyabean,5277.700032
Maharashtra,Kharif,62,55,139,7.11,Soyabean,4450.853867
Maharashtra,Kharif,61,64,87,6.77,Soyabean,2132.15858
Maharashtra,Kharif,41,5,144,5.9,Sunflower,1180.175116
Maharashtra,Kharif,100,29,144,6.07,Sunflower,4501.616402
Maharashtra,Rabi,128,65,142,6.24,Sunflower,5342.792669
Maharashtra,Summer,103,58,17,5.95,Sunflower,835.3343862
Maharashtra,Rabi,34,11,132,6.78,Sunflower,4603.747478
Maharashtra,Rabi,20,99,91,6.23,Sunflower,4146.693024
Maharashtra,Kharif,119,58,62,7.44,Sunflower,2819.209899
Maharashtra,Summer,90,82,107,6.31,Sunflower,2188.52207
Maharashtra,Rabi,84,99,89,5.56,Sunflower,4482.262776
Maharashtra,Kharif,72,7,9,6.02,Sunflower,1852.642408
Maharashtra,Kharif,112,19,135,6.93,Sunflower,3071.516064
Maharashtra,Kharif,32,67,44,6.58,Sunflower,5792.007831
Maharashtra,Kharif,36,77,59,5.83,Sunflower,995.0977507
Maharashtra,Rabi,31,49,80,7.29,Sunflower,1767.48035
Maharashtra,Summer,90,82,107,6.98,Sunflower,2188.52207
Maharashtra,Kharif,119,58,62,5.89,Sunflower,2819.209899
Maharashtra,Summer,110,30,58,5.77,Sunflower,4207.655358
Maharashtra,Rabi,82,97,47,6.26,Sunflower,3532.168073
Maharashtra,Rabi,101,42,25,6.98,Sunflower,4797.985051
Maharashtra,Summer,93,31,88,6.29,Sunflower,1319.430036
Maharashtra,Rabi,81,16,41,7.3,Sunflower,1718.828489
Maharashtra,Rabi,118,75,140,6.91,Sunflower,3026.250794
Maharashtra,Kharif,21,8,127,6.68,Sunflower,4147.022453
Maharashtra,Summer,79,70,99,6.8,Sunflower,2748.15909
Maharashtra,Kharif,131,46,84,6.95,Sunflower,3685.728144
Maharashtra,Rabi,20,99,91,6.75,Sunflower,4146.693024
Maharashtra,Summer,90,82,107,7.1,Sunflower,2188.52207
Maharashtra,Kharif,17,20,50,7.29,Sunflower,1670.512049
Maharashtra,Rabi,91,59,20,6.54,Sunflower,4931.386098
Maharashtra,Summer,93,31,88,6.27,Sunflower,1319.430036
Maharashtra,Kharif,100,29,144,5.59,Sunflower,4501.616402
Maharashtra,Summer,79,70,99,7.1,Sunflower,2748.15909
Maharashtra,Summer,34,65,43,5.64,Sunflower,5230.600405
Maharashtra,Kharif,131,46,84,6.49,Sunflower,3685.728144
Maharashtra,Summer,93,31,88,6.73,Sunflower,1319.430036
Maharashtra,Summer,79,70,99,5.51,Sunflower,2748.15909
Maharashtra,Kharif,17,20,50,6.34,Sunflower,1670.512049
Maharashtra,Kharif,77,69,57,6.88,Sunflower,4330.931046
Maharashtra,Rabi,99,74,6,7.47,Sunflower,5649.337021
Maharashtra,Kharif,17,20,50,5.67,Sunflower,1670.512049
Maharashtra,Rabi,101,42,25,6.52,Sunflower,4797.985051
Maharashtra,Kharif,131,46,84,6.11,Sunflower,3685.728144
Maharashtra,Summer,19,30,57,5.59,Sunflower,5158.149083
Maharashtra,Rabi,1,44,71,6.86,Sunflower,3924.19473
Maharashtra,Summer,79,70,99,5.78,Sunflower,2748.15909
Maharashtra,Kharif,100,29,144,6.05,Sunflower,4501.616402
Maharashtra,Rabi,34,11,132,6.56,Sunflower,4603.747478
Maharashtra,Rabi,64,6,135,6.02,Sunflower,2046.275702
Maharashtra,Kharif,102,71,95,5.8,Sunflower,4284.084472
Maharashtra,Rabi,82,97,47,6.79,Sunflower,3532.168073
Maharashtra,Rabi,93,76,56,6.33,Sunflower,5716.822637
Maharashtra,Rabi,34,11,132,6.76,Sunflower,4603.747478
Maharashtra,Summer,33,57,53,5.51,Sunflower,2154.129865
Maharashtra,Rabi,38,23,81,6.13,Sunflower,3440.624527
Maharashtra,Rabi,9,33,24,5.83,Sunflower,4166.259646
Maharashtra,Summer,103,58,17,5.55,Sunflower,835.3343862
Maharashtra,Summer,93,31,88,6.84,Sunflower,1319.430036
Maharashtra,Rabi,9,33,24,6.11,Sunflower,4166.259646
Maharashtra,Kharif,52,49,133,7.21,Sunflower,2005.182766
Maharashtra,Kharif,119,58,62,5.96,Sunflower,2819.209899
Maharashtra,Kharif,32,67,44,6.62,Sunflower,5792.007831
Maharashtra,Rabi,34,11,132,7.41,Sunflower,4603.747478
Maharashtra,Summer,128,34,119,6.86,Sunflower,5952.516456
Maharashtra,Rabi,1,44,71,7.02,Sunflower,3924.19473
Maharashtra,Summer,35,67,87,5.86,Sunflower,3537.097488
Maharashtra,Rabi,38,23,81,6.19,Sunflower,3440.624527
Maharashtra,Rabi,20,99,91,6.31,Sunflower,4146.693024
Maharashtra,Rabi,68,31,11,6.21,Sunflower,4760.849669
Maharashtra,Rabi,64,6,135,6.68,Sunflower,2046.275702
Maharashtra,Summer,108,9,7,6.74,Sunflower,5246.354567
Maharashtra,Summer,90,82,107,5.53,Sunflower,2188.52207
Maharashtra,Rabi,128,65,142,6.86,Sunflower,5342.792669
Maharashtra,Summer,34,65,43,5.76,Sunflower,5230.600405
Maharashtra,Rabi,20,99,91,5.95,Sunflower,4146.693024
Maharashtra,Rabi,107,40,145,6.18,Sunflower,5045.173524
Maharashtra,Rabi,9,33,24,6.89,Sunflower,4166.259646
Maharashtra,Kharif,41,5,144,7.25,Sunflower,1180.175116
Maharashtra,Summer,103,58,17,7.11,Sunflower,835.3343862
Maharashtra,Kharif,4,66,130,6,Sunflower,3122.403582
Maharashtra,Kharif,108,31,59,5.55,Sunflower,4633.777997
Maharashtra,Rabi,49,48,11,6.73,Sunflower,3950.724829
Maharashtra,Summer,34,65,43,5.58,Sunflower,5230.600405
Maharashtra,Summer,79,70,99,6.86,Sunflower,2748.15909
Maharashtra,Kharif,100,29,144,5.51,Sunflower,4501.616402
Maharashtra,Kharif,70,91,136,6.95,Sunflower,4099.557062
Maharashtra,Rabi,82,97,47,5.8,Sunflower,3532.168073
Maharashtra,Rabi,118,75,140,7.16,Sunflower,3026.250794
Maharashtra,Rabi,49,24,133,7.14,Sunflower,5022.981677
Maharashtra,Rabi,107,40,145,7.35,Sunflower,5045.173524
Maharashtra,Rabi,67,12,99,7.06,Sunflower,3789.65494
Maharashtra,Summer,103,58,17,7.21,Sunflower,835.3343862
Maharashtra,Kharif,114,91,55,6.54,Sunflower,3613.658443
Maharashtra,Kharif,100,29,144,7.34,Sunflower,4501.616402
Maharashtra,Rabi,1,44,71,5.71,Sunflower,3924.19473
Maharashtra,Summer,90,82,107,6.82,Sunflower,2188.52207
Maharashtra,Kharif,61,43,70,7.09,Sunflower,1582.046463
Maharashtra,Kharif,131,46,84,6.22,Sunflower,3685.728144
Maharashtra,Kharif,114,91,55,6.04,Sunflower,3613.658443
Maharashtra,Kharif,112,19,135,6.9,Sunflower,3071.516064
Maharashtra,Rabi,1,44,71,6.45,Sunflower,3924.19473
Maharashtra,Kharif,52,49,133,6.28,Sunflower,2005.182766
Maharashtra,Summer,108,9,7,5.86,Sunflower,5246.354567
Maharashtra,Rabi,82,97,47,6.16,Sunflower,3532.168073
Maharashtra,Summer,128,34,119,7.18,Sunflower,5952.516456
Maharashtra,Rabi,49,24,133,5.76,Sunflower,5022.981677
Maharashtra,Rabi,20,99,91,5.88,Sunflower,4146.693024
Maharashtra,Kharif,102,71,95,6.69,Sunflower,4284.084472
Maharashtra,Rabi,91,59,20,5.91,Sunflower,4931.386098
Maharashtra,Kharif,119,32,80,6.02,Sunflower,5422.533422
Maharashtra,Kharif,72,7,9,6.43,Sunflower,1852.642408
Maharashtra,Rabi,31,49,80,6.07,Sunflower,1767.48035
Maharashtra,Rabi,68,31,11,7.45,Sunflower,4760.849669
Maharashtra,Summer,90,82,107,7.38,Sunflower,2188.52207
Maharashtra,Kharif,32,67,44,5.66,Sunflower,5792.007831
Maharashtra,Rabi,68,31,11,6.99,Sunflower,4760.849669
Maharashtra,Summer,79,70,99,7.13,Sunflower,2748.15909
Maharashtra,Rabi,68,31,11,6.91,Sunflower,4760.849669
Maharashtra,Kharif,77,69,57,5.51,Sunflower,4330.931046
Maharashtra,Rabi,67,12,99,6.23,Sunflower,3789.65494
Maharashtra,Kharif,76,60,81,6.96,Sunflower,3882.633324
Maharashtra,Rabi,67,12,99,6.42,Sunflower,3789.65494
Maharashtra,Summer,108,9,7,6.81,Sunflower,5246.354567
Maharashtra,Kharif,70,91,136,5.93,Sunflower,4099.557062
Maharashtra,Summer,103,58,17,6.85,Sunflower,835.3343862
Maharashtra,Rabi,101,42,25,7.42,Sunflower,4797.985051
Maharashtra,Summer,120,70,107,5.55,Sunflower,5748.94275
Maharashtra,Kharif,114,91,55,6.57,Sunflower,3613.658443
Maharashtra,Kharif,114,91,55,6.88,Sunflower,3613.658443
Maharashtra,Summer,120,70,107,5.53,Sunflower,5748.94275
Maharashtra,Rabi,91,59,20,5.59,Sunflower,4931.386098
Maharashtra,Rabi,31,49,80,5.92,Sunflower,1767.48035
Maharashtra,Rabi,68,31,11,6.8,Sunflower,4760.849669
Maharashtra,Rabi,21,16,9,7.36,Sunflower,2593.216649
Maharashtra,Kharif,4,66,130,7.03,Sunflower,3122.403582
Maharashtra,Kharif,36,77,59,5.61,Sunflower,995.0977507
Maharashtra,Rabi,81,16,41,7.48,Sunflower,1718.828489
Maharashtra,Summer,103,58,17,7.06,Sunflower,835.3343862
Maharashtra,Rabi,32,23,73,6.07,Sunflower,2072.380616
Maharashtra,Rabi,99,74,6,7.03,Sunflower,5649.337021
Maharashtra,Rabi,21,16,9,7.25,Sunflower,2593.216649
Maharashtra,Rabi,1,44,71,6.36,Sunflower,3924.19473
Maharashtra,Kharif,61,43,70,7.42,Sunflower,1582.046463
Maharashtra,Rabi,99,74,6,7.23,Sunflower,5649.337021
Maharashtra,Summer,33,57,53,6.75,Sunflower,2154.129865
Maharashtra,Summer,33,57,53,7.01,Sunflower,2154.129865
Maharashtra,Summer,35,67,87,7.41,Sunflower,3537.097488
Maharashtra,Summer,79,70,99,6.2,Sunflower,2748.15909
Maharashtra,Rabi,20,99,91,6.31,Sunflower,4146.693024
Maharashtra,Summer,34,65,43,7.42,Sunflower,5230.600405
Maharashtra,Rabi,81,16,41,6.59,Sunflower,1718.828489
Maharashtra,Kharif,4,66,130,6.23,Sunflower,3122.403582
Maharashtra,Kharif,131,46,84,7.31,Sunflower,3685.728144
Maharashtra,Summer,103,58,17,6.03,Sunflower,835.3343862
Maharashtra,Rabi,31,49,80,6.59,Sunflower,1767.48035
Maharashtra,Summer,34,65,43,6.1,Sunflower,5230.600405
Maharashtra,Rabi,128,65,142,6.69,Sunflower,5342.792669
Maharashtra,Kharif,17,20,50,6.64,Sunflower,1670.512049
Maharashtra,Kharif,100,29,144,5.68,Sunflower,4501.616402
Maharashtra,Kharif,102,71,95,5.78,Sunflower,4284.084472
Maharashtra,Kharif,77,69,57,6.6,Sunflower,4330.931046
Maharashtra,Rabi,68,31,11,6.1,Sunflower,4760.849669
Maharashtra,Rabi,34,11,132,5.52,Sunflower,4603.747478
Maharashtra,Kharif,70,91,136,7.18,Sunflower,4099.557062
Maharashtra,Summer,93,31,88,6.71,Sunflower,1319.430036
Maharashtra,Whole Year,119,42,71,5.38,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.72,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.93,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,6.44,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.46,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.42,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,6.07,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.41,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.28,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.12,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.59,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.21,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.18,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.92,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.15,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.32,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,6.46,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.03,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.2,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.8,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.31,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,6,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,6.39,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.32,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.07,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,6.41,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.89,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.93,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.27,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.69,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.73,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.25,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.2,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.2,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.12,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.71,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.18,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.94,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,6.2,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.29,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.57,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.02,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.34,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.8,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.5,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.92,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.15,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.74,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.23,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.13,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.09,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.98,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.07,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.05,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.69,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.33,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.94,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.68,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.37,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.64,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,6.26,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,6.01,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.03,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.19,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.15,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.2,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.81,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.64,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.73,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.04,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,6,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.64,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.75,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.99,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.74,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.28,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.56,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.7,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.76,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.11,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.64,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,6.13,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,6.43,Tomato,4320.933014
Maharashtra,Whole Year,1,91,75,5.26,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,6.44,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,5.45,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.72,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.15,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.71,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.54,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,5.28,Tomato,4957.069754
Maharashtra,Whole Year,1,91,75,6.26,Tomato,4320.933014
Maharashtra,Whole Year,119,42,71,5.62,Tomato,4957.069754
Maharashtra,Whole Year,119,42,71,6.16,Tomato,4957.069754
Maharashtra,Kharif,50,47,10,6.8,Urad,4096.372572
Maharashtra,Kharif,129,43,143,6.89,Urad,2254.709588
Maharashtra,Kharif,48,13,140,6.64,Urad,1929.631358
Maharashtra,Kharif,9,55,41,6.13,Urad,4539.596733
Maharashtra,Kharif,43,5,118,6.65,Urad,1041.543201
Maharashtra,Kharif,29,17,146,6.78,Urad,1253.14265
Maharashtra,Kharif,58,6,72,6.64,Urad,5267.17955
Maharashtra,Kharif,82,88,144,6.94,Urad,3600.011118
Maharashtra,Kharif,119,38,148,5.89,Urad,2993.513895
